   2.17391304347826       -150.561632803556     
   6.52173913043478       -118.004267128526     
   10.8695652173913       -102.808090396089     
   15.2173913043478       -93.7767216001554     
   19.5652173913043       -87.8866890851382     
   23.9130434782609       -83.9045982110405     
   28.2608695652174       -81.2238581282000     
   32.6086956521739       -79.5137131696100     
   36.9565217391304       -78.5847133246157     
   41.3043478260870       -78.3294907619590     
   45.6521739130435       -78.6946272458953     
   50.0000000000000       -79.6673402740703     
   54.3478260869565       -81.2708401401641     
   58.6956521739131       -83.5658787978088     
   63.0434782608696       -86.6588798845995     
   67.3913043478261       -90.7188744075533     
   71.7391304347826       -96.0096177932678     
   76.0869565217391       -102.950653693729     
   80.4347826086956       -112.241491740219     
   84.7826086956522       -125.141339621659     
   89.1304347826087       -144.201052843372     
   93.4782608695652       -175.713887170186     
   97.8260869565217       -243.519983335678     
