   17.500000000000000        5.6667659380135946     
   35.238095238095241        35.518521954321542     
   35.714285714285715        3.0936329244853287     
   36.190476190476190       -39.377519550300619     
   36.666666666666664       -89.918710322484984     
   37.142857142857139       -146.05235284981498     
   37.619047619047613       -205.46852400716671     
   38.095238095238088       -266.45405504236726     
   38.571428571428562       -327.80450087306946     
   39.047619047619037       -388.50661969739491     
   39.523809523809511       -448.21961459367566     
   39.999999999999986       -448.21961459367992     
   40.476190476190460       -388.50661969739951     
   40.952380952380935       -327.80450087307366     
   41.428571428571409       -266.45405504237203     
   41.904761904761884       -205.46852400717134     
   42.380952380952358       -146.05235284981919     
   42.857142857142833       -89.918710322488650     
   43.333333333333307       -39.377519550304008     
   43.809523809523782        3.0936329244825975     
   44.285714285714256        35.518521954319624     
   44.761904761904731        57.959566278543242     
   62.499999999999972        5.5391660231741096     
